Source Label,Source,Tweet Id,Created at,Text,Post Url,Target Label,Target,Target Tweet,Tweet Type
nazrylharith,nazrylharith,1618061395966459904,2023-01-25 08:41:13,"RT @TeamMsia: #IndonesiaMasters2023 | #MD

Rd1
Aaron Chia/Soh Wooi Yik 🇲🇾
21-14, 21-9
Boon Xin Yuan/Wong Tien Ci 🇲🇾

Kita mulakan pagi ini…",https://twitter.com/nazrylharith/status/1618061395966459904,TeamMsia,TeamMsia,https://twitter.com/TeamMsia/status/1618059785764753408,Retweet
bernamaradio,bernamaradio,1618061400747970561,2023-01-25 08:41:14,"RT @BA_Malaysia: RESULTS: #IndonesiaMasters2023   

R32

#MAS🇲🇾 Aaron Chia-Soh Wooi Yik(4) def. #MAS🇲🇾 Boon Xin Yuan-Wong Tien Ci  21-14 21…",https://twitter.com/bernamaradio/status/1618061400747970561,BA_Malaysia,BA_Malaysia,https://twitter.com/BA_Malaysia/status/1618060003017097216,Retweet
ShashaNajiha,ShashaNajiha,1618061723650654208,2023-01-25 08:42:31,"RT @BA_Malaysia: RESULTS: #IndonesiaMasters2023   

R32

#MAS🇲🇾 Aaron Chia-Soh Wooi Yik(4) def. #MAS🇲🇾 Boon Xin Yuan-Wong Tien Ci  21-14 21…",https://twitter.com/ShashaNajiha/status/1618061723650654208,BA_Malaysia,BA_Malaysia,https://twitter.com/BA_Malaysia/status/1618060003017097216,Retweet
cjcejecj,cjcejecj,1618061816957120513,2023-01-25 08:42:53,RT @SPOTV_Indonesia: #BWF | 💬Komentar Minions yang sukses melaju ke babak selanjutnya dari #IndonesiaMasters2023 setelah tumbangkan pasanga…,https://twitter.com/cjcejecj/status/1618061816957120513,SPOTV_Indonesia,SPOTV_Indonesia,https://twitter.com/SPOTV_Indonesia/status/1617863081715208193,Retweet
cjcejecj,cjcejecj,1618061833449132032,2023-01-25 08:42:57,RT @SPOTV_Indonesia: #BWF | 💬Komentar 🇮🇩The Daddies yang sukses melaju ke babak 16 besar #IndonesiaMasters usai tumbangkan pasangan Jepang…,https://twitter.com/cjcejecj/status/1618061833449132032,SPOTV_Indonesia,SPOTV_Indonesia,https://twitter.com/SPOTV_Indonesia/status/1617890585117102080,Retweet
cjcejecj,cjcejecj,1618061847827189760,2023-01-25 08:43:01,RT @SPOTV_Indonesia: #BWF | 💬Komentar 🇮🇩Fajar/Rian yang juga melaju ke babak selanjutnya #IndonesiaMasters2023 setelah kalahkan sesama pebu…,https://twitter.com/cjcejecj/status/1618061847827189760,SPOTV_Indonesia,SPOTV_Indonesia,https://twitter.com/SPOTV_Indonesia/status/1617891616672612352,Retweet
HafizMasturina,HafizMasturina,1618061941456666624,2023-01-25 08:43:23,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/HafizMasturina/status/1618061941456666624,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
shieraaziem,shieraaziem,1618062111405658113,2023-01-25 08:44:04,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/shieraaziem/status/1618062111405658113,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
mlkirthana,mlkirthana,1618062598230147072,2023-01-25 08:46:00,"RT @BA_Malaysia: RESULTS: #IndonesiaMasters2023   

R32

#MAS🇲🇾 Aaron Chia-Soh Wooi Yik(4) def. #MAS🇲🇾 Boon Xin Yuan-Wong Tien Ci  21-14 21…",https://twitter.com/mlkirthana/status/1618062598230147072,BA_Malaysia,BA_Malaysia,https://twitter.com/BA_Malaysia/status/1618060003017097216,Retweet
nuramirafardzi,nuramirafardzi,1618062601812074502,2023-01-25 08:46:01,"RT @BA_Malaysia: RESULTS: #IndonesiaMasters2023   

R32

#MAS🇲🇾 Aaron Chia-Soh Wooi Yik(4) def. #MAS🇲🇾 Boon Xin Yuan-Wong Tien Ci  21-14 21…",https://twitter.com/nuramirafardzi/status/1618062601812074502,BA_Malaysia,BA_Malaysia,https://twitter.com/BA_Malaysia/status/1618060003017097216,Retweet
AminMasli,AminMasli,1618062879596621826,2023-01-25 08:47:07,"RT @BA_Malaysia: RESULTS: #IndonesiaMasters2023   

R32

#MAS🇲🇾 Aaron Chia-Soh Wooi Yik(4) def. #MAS🇲🇾 Boon Xin Yuan-Wong Tien Ci  21-14 21…",https://twitter.com/AminMasli/status/1618062879596621826,BA_Malaysia,BA_Malaysia,https://twitter.com/BA_Malaysia/status/1618060003017097216,Retweet
giberakata,giberakata,1618062993916563456,2023-01-25 08:47:34,"RT @wahananewsdotco: 6 Ganda Putra Indonesia Lolos ke Babak 16 Besar Indonesia Masters 202, Berikut Daftarnya https://t.co/DqMDTLU4AZ #Gand…",https://twitter.com/giberakata/status/1618062993916563456,wahananewsdotco,wahananewsdotco,https://twitter.com/wahananewsdotco/status/1618062897363718144,Retweet
xx_wawax,xx_wawax,1618063205535977473,2023-01-25 08:48:25,"RT @BA_Malaysia: RESULTS: #IndonesiaMasters2023   

R32

#MAS🇲🇾 Aaron Chia-Soh Wooi Yik(4) def. #MAS🇲🇾 Boon Xin Yuan-Wong Tien Ci  21-14 21…",https://twitter.com/xx_wawax/status/1618063205535977473,BA_Malaysia,BA_Malaysia,https://twitter.com/BA_Malaysia/status/1618060003017097216,Retweet
Im_mingsmida,Im_mingsmida,1618063490157105154,2023-01-25 08:49:32,"RT @BA_Malaysia: RESULTS: #IndonesiaMasters2023   

R32

#MAS🇲🇾 Aaron Chia-Soh Wooi Yik(4) def. #MAS🇲🇾 Boon Xin Yuan-Wong Tien Ci  21-14 21…",https://twitter.com/Im_mingsmida/status/1618063490157105154,BA_Malaysia,BA_Malaysia,https://twitter.com/BA_Malaysia/status/1618060003017097216,Retweet
thisdyl_,thisdyl_,1618063565071716352,2023-01-25 08:49:50,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/thisdyl_/status/1618063565071716352,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
lavkkungie,lavkkungie,1618063640762155008,2023-01-25 08:50:08,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/lavkkungie/status/1618063640762155008,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
SuppaY8n2,SuppaY8n2,1618063722899214342,2023-01-25 08:50:28,"RT @BA_Malaysia: RESULTS: #IndonesiaMasters2023   

R32

#MAS🇲🇾 Aaron Chia-Soh Wooi Yik(4) def. #MAS🇲🇾 Boon Xin Yuan-Wong Tien Ci  21-14 21…",https://twitter.com/SuppaY8n2/status/1618063722899214342,BA_Malaysia,BA_Malaysia,https://twitter.com/BA_Malaysia/status/1618060003017097216,Retweet
SuciamiKirei,SuciamiKirei,1618063787864752131,2023-01-25 08:50:43,"RT @BadmintonLive1: Rewatch #IndonesiaMasters2023 

DAY 1 - R32

Minions &gt;&gt; https://t.co/TX8Hy2fUkt
Pram/Yere vs Fajar/Rian &gt;&gt; https://t.co…",https://twitter.com/SuciamiKirei/status/1618063787864752131,BadmintonLive1,BadmintonLive1,https://twitter.com/BadmintonLive1/status/1617910772402880514,Retweet
dilaSiKecik,dilaSiKecik,1618063925781880833,2023-01-25 08:51:16,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/dilaSiKecik/status/1618063925781880833,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
lzjswy_L,lzjswy_L,1618064242749603840,2023-01-25 08:52:32,"RT @BA_Malaysia: RESULTS: #IndonesiaMasters2023   

R32

#MAS🇲🇾 Aaron Chia-Soh Wooi Yik(4) def. #MAS🇲🇾 Boon Xin Yuan-Wong Tien Ci  21-14 21…",https://twitter.com/lzjswy_L/status/1618064242749603840,BA_Malaysia,BA_Malaysia,https://twitter.com/BA_Malaysia/status/1618060003017097216,Retweet
nyss4_,nyss4_,1618064627006582784,2023-01-25 08:54:03,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/nyss4_/status/1618064627006582784,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
imperteal,imperteal,1618064669570371584,2023-01-25 08:54:14,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/imperteal/status/1618064669570371584,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
farhanazhar26,farhanazhar26,1618064669608148995,2023-01-25 08:54:14,"RT @TeamMsia: #IndonesiaMasters2023 | #MD

Rd1
Aaron Chia/Soh Wooi Yik 🇲🇾
21-14, 21-9
Boon Xin Yuan/Wong Tien Ci 🇲🇾

Kita mulakan pagi ini…",https://twitter.com/farhanazhar26/status/1618064669608148995,TeamMsia,TeamMsia,https://twitter.com/TeamMsia/status/1618059785764753408,Retweet
cactus0lzj5ws,cactus0lzj5ws,1618064855696830464,2023-01-25 08:54:58,"RT @BA_Malaysia: RESULTS: #IndonesiaMasters2023   

R32

#MAS🇲🇾 Aaron Chia-Soh Wooi Yik(4) def. #MAS🇲🇾 Boon Xin Yuan-Wong Tien Ci  21-14 21…",https://twitter.com/cactus0lzj5ws/status/1618064855696830464,BA_Malaysia,BA_Malaysia,https://twitter.com/BA_Malaysia/status/1618060003017097216,Retweet
q1lahshe,q1lahshe,1618064931294961664,2023-01-25 08:55:16,"RT @BA_Malaysia: RESULTS: #IndonesiaMasters2023   

R32

#MAS🇲🇾 Aaron Chia-Soh Wooi Yik(4) def. #MAS🇲🇾 Boon Xin Yuan-Wong Tien Ci  21-14 21…",https://twitter.com/q1lahshe/status/1618064931294961664,BA_Malaysia,BA_Malaysia,https://twitter.com/BA_Malaysia/status/1618060003017097216,Retweet
sukaovtgajelas,sukaovtgajelas,1618064949498216450,2023-01-25 08:55:20,"RT @bhulukhuduktv: #IndonesiaMasters2023 Day 2-R32
👇
- https://t.co/jQZClAscXz
- https://t.co/h3ovu75cSA (laptop/pc)

Untuk PC/laptop, haru…",https://twitter.com/sukaovtgajelas/status/1618064949498216450,bhulukhuduktv,bhulukhuduktv,https://twitter.com/bhulukhuduktv/status/1618053742628339713,Retweet
naquib_najib,naquib_najib,1618065151344926720,2023-01-25 08:56:08,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/naquib_najib/status/1618065151344926720,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
nyss4_,nyss4_,1618065173608304642,2023-01-25 08:56:14,"RT @BA_Malaysia: RESULTS: #IndonesiaMasters2023   

R32

#MAS🇲🇾 Aaron Chia-Soh Wooi Yik(4) def. #MAS🇲🇾 Boon Xin Yuan-Wong Tien Ci  21-14 21…",https://twitter.com/nyss4_/status/1618065173608304642,BA_Malaysia,BA_Malaysia,https://twitter.com/BA_Malaysia/status/1618060003017097216,Retweet
Suriyahh2,Suriyahh2,1618065284258213888,2023-01-25 08:56:40,"RT @BadmintonLive1: Kang/Seo gak berkembang sama sekali di Match tadi, mungkin efek teriakan kalian semua yang di Istora

Disisi lain Minio…",https://twitter.com/Suriyahh2/status/1618065284258213888,BadmintonLive1,BadmintonLive1,https://twitter.com/BadmintonLive1/status/1617827529435525121,Retweet
dddyytee,dddyytee,1618065295402471425,2023-01-25 08:56:43,"RT @putrategar2709: Kevin/Marcus berhasil lolos ke babak 16 besar #IndonesiaMasters2023 !

Minions tampil enerjik dan agresif dalam duel la…",https://twitter.com/dddyytee/status/1618065295402471425,putrategar2709,putrategar2709,https://twitter.com/putrategar2709/status/1617827008469422082,Retweet
qeela_9,qeela_9,1618065297235390464,2023-01-25 08:56:43,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/qeela_9/status/1618065297235390464,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
seemjangi,seemjangi,1618065759665782784,2023-01-25 08:58:33,done all rules min! wish me luck semoga berkesempatan ngistora tahun ini🥺 pengen bgttt nonton mereka langsung😭✨️ #SPOTV #IndonesiaMasters2023 https://t.co/wPFpdLlvCt https://t.co/4zfcuRlUqy,https://twitter.com/seemjangi/status/1618065759665782784,SPOTV_Indonesia,SPOTV_Indonesia,https://twitter.com/SPOTV_Indonesia/status/1617703734598897667,Quote
ucingucul__,ucingucul__,1618066126881296385,2023-01-25 09:00:01,"RT @bhulukhuduktv: #IndonesiaMasters2023 Day 2-R32
👇
- https://t.co/jQZClAscXz
- https://t.co/h3ovu75cSA (laptop/pc)

Untuk PC/laptop, haru…",https://twitter.com/ucingucul__/status/1618066126881296385,bhulukhuduktv,bhulukhuduktv,https://twitter.com/bhulukhuduktv/status/1618053742628339713,Retweet
IsmiMaulidyati,IsmiMaulidyati,1618066246146355201,2023-01-25 09:00:29,"RT @BadmintonLive1: Congrats Fajri!!

Tapi Respect banget sama Yere, meskipun gerakan nya belum 100% enak, tapi dia tetap semangat banget!!…",https://twitter.com/IsmiMaulidyati/status/1618066246146355201,BadmintonLive1,BadmintonLive1,https://twitter.com/BadmintonLive1/status/1617850747173081088,Retweet
chickenspeaches,chickenspeaches,1618066311724273667,2023-01-25 09:00:45,"RT @BA_Malaysia: RESULTS: #IndonesiaMasters2023   

R32

#MAS🇲🇾 Aaron Chia-Soh Wooi Yik(4) def. #MAS🇲🇾 Boon Xin Yuan-Wong Tien Ci  21-14 21…",https://twitter.com/chickenspeaches/status/1618066311724273667,BA_Malaysia,BA_Malaysia,https://twitter.com/BA_Malaysia/status/1618060003017097216,Retweet
btrisyxo,btrisyxo,1618066323837444098,2023-01-25 09:00:48,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/btrisyxo/status/1618066323837444098,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
beemailuv,beemailuv,1618066340430123008,2023-01-25 09:00:52,"RT @bhulukhuduktv: #IndonesiaMasters2023 Day 2-R32
👇
- https://t.co/jQZClAscXz
- https://t.co/h3ovu75cSA (laptop/pc)

Untuk PC/laptop, haru…",https://twitter.com/beemailuv/status/1618066340430123008,bhulukhuduktv,bhulukhuduktv,https://twitter.com/bhulukhuduktv/status/1618053742628339713,Retweet
AkbarYoso,AkbarYoso,1618066897718726656,2023-01-25 09:03:05,RT @SPOTV_Indonesia: #BWF | 💬Komentar 🇮🇩Fajar/Rian yang juga melaju ke babak selanjutnya #IndonesiaMasters2023 setelah kalahkan sesama pebu…,https://twitter.com/AkbarYoso/status/1618066897718726656,SPOTV_Indonesia,SPOTV_Indonesia,https://twitter.com/SPOTV_Indonesia/status/1617891616672612352,Retweet
bex0527,bex0527,1618067298836963328,2023-01-25 09:04:40,"RT @indahtriasrch: HELP RT WTS🆙

HAVE : 2 TIX VIP DAY 4 (FRIDAY, 27 JAN 23)
💸 950.000 / 2tix
📍COD Jakarta
📎 langsung dikasih surat kuasa un…",https://twitter.com/bex0527/status/1618067298836963328,indahtriasrch,indahtriasrch,https://twitter.com/indahtriasrch/status/1618067232290136066,Retweet
tbhihtm,tbhihtm,1618067596766744576,2023-01-25 09:05:51,"RT @craigansibin: Nak react apa ni? 

#IndonesiaMasters2023 #DIM2023 https://t.co/vmhxsgNjYT",https://twitter.com/tbhihtm/status/1618067596766744576,craigansibin,craigansibin,https://twitter.com/craigansibin/status/1617874779461287940,Retweet
amiraarmanii,amiraarmanii,1618067646498623490,2023-01-25 09:06:03,"RT @BA_Malaysia: RESULTS: #IndonesiaMasters2023   

R32

#MAS🇲🇾 Aaron Chia-Soh Wooi Yik(4) def. #MAS🇲🇾 Boon Xin Yuan-Wong Tien Ci  21-14 21…",https://twitter.com/amiraarmanii/status/1618067646498623490,BA_Malaysia,BA_Malaysia,https://twitter.com/BA_Malaysia/status/1618060003017097216,Retweet
peonydice,peonydice,1618067748235640834,2023-01-25 09:06:28,"RT @BA_Malaysia: RESULTS: #IndonesiaMasters2023   

R32

#MAS🇲🇾 Aaron Chia-Soh Wooi Yik(4) def. #MAS🇲🇾 Boon Xin Yuan-Wong Tien Ci  21-14 21…",https://twitter.com/peonydice/status/1618067748235640834,BA_Malaysia,BA_Malaysia,https://twitter.com/BA_Malaysia/status/1618060003017097216,Retweet
ardellaadel,ardellaadel,1618067829244428289,2023-01-25 09:06:47,RT @SPOTV_Indonesia: #BWF | 💬Komentar 🇮🇩Fajar/Rian yang juga melaju ke babak selanjutnya #IndonesiaMasters2023 setelah kalahkan sesama pebu…,https://twitter.com/ardellaadel/status/1618067829244428289,SPOTV_Indonesia,SPOTV_Indonesia,https://twitter.com/SPOTV_Indonesia/status/1617891616672612352,Retweet
Doysangg,Doysangg,1618067888744837120,2023-01-25 09:07:01,"RT @bhulukhuduktv: #IndonesiaMasters2023 Day 2-R32
👇
- https://t.co/jQZClAscXz
- https://t.co/h3ovu75cSA (laptop/pc)

Untuk PC/laptop, haru…",https://twitter.com/Doysangg/status/1618067888744837120,bhulukhuduktv,bhulukhuduktv,https://twitter.com/bhulukhuduktv/status/1618053742628339713,Retweet
Yoursmoonn,Yoursmoonn,1618068169159217154,2023-01-25 09:08:08,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/Yoursmoonn/status/1618068169159217154,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
DioMahendra824,DioMahendra824,1618068209508442112,2023-01-25 09:08:18,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/DioMahendra824/status/1618068209508442112,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
chemabulsayang,chemabulsayang,1618068210536034304,2023-01-25 09:08:18,"RT @craigansibin: DAIHATSU Indonesia Masters 2023
24 Jan I R32 &amp; QR

0950h C3 MS CHEAM June Wei
0950h C1 MS Yeoh Seng Zoe
1310h C3 MD BoonW…",https://twitter.com/chemabulsayang/status/1618068210536034304,craigansibin,craigansibin,https://twitter.com/craigansibin/status/1617519603437162499,Retweet
demuresons,demuresons,1618068525834469379,2023-01-25 09:09:33,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/demuresons/status/1618068525834469379,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
goodmintonfinly,goodmintonfinly,1618068550266261504,2023-01-25 09:09:39,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/goodmintonfinly/status/1618068550266261504,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
demuresons,demuresons,1618068578040971265,2023-01-25 09:09:45,"RT @BA_Malaysia: RESULTS: #IndonesiaMasters2023   

R32

#MAS🇲🇾 Aaron Chia-Soh Wooi Yik(4) def. #MAS🇲🇾 Boon Xin Yuan-Wong Tien Ci  21-14 21…",https://twitter.com/demuresons/status/1618068578040971265,BA_Malaysia,BA_Malaysia,https://twitter.com/BA_Malaysia/status/1618060003017097216,Retweet
salmasyirah_,salmasyirah_,1618068692801290240,2023-01-25 09:10:13,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/salmasyirah_/status/1618068692801290240,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
_aidan18,_aidan18,1618068865745031170,2023-01-25 09:10:54,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/_aidan18/status/1618068865745031170,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
MustakZikry,MustakZikry,1618069045940752384,2023-01-25 09:11:37,"RT @TeamMsia: #IndonesiaMasters2023 | #MD

Rd1
Aaron Chia/Soh Wooi Yik 🇲🇾
21-14, 21-9
Boon Xin Yuan/Wong Tien Ci 🇲🇾

Kita mulakan pagi ini…",https://twitter.com/MustakZikry/status/1618069045940752384,TeamMsia,TeamMsia,https://twitter.com/TeamMsia/status/1618059785764753408,Retweet
rey_maulana25,rey_maulana25,1618069113942966274,2023-01-25 09:11:53,"RT @BadmintonLive1: Fiuhhhh!! Akhirnya , hrus banget emng bikin jantungan dlu wkwkw

Congrats Bakri!! R16 vs Ren/Tan

#IndonesiaMasters2023…",https://twitter.com/rey_maulana25/status/1618069113942966274,BadmintonLive1,BadmintonLive1,https://twitter.com/BadmintonLive1/status/1617905483687538688,Retweet
th1niey,th1niey,1618069193060151296,2023-01-25 09:12:12,"RT @BA_Malaysia: RESULTS: #IndonesiaMasters2023   

R32

#MAS🇲🇾 Aaron Chia-Soh Wooi Yik(4) def. #MAS🇲🇾 Boon Xin Yuan-Wong Tien Ci  21-14 21…",https://twitter.com/th1niey/status/1618069193060151296,BA_Malaysia,BA_Malaysia,https://twitter.com/BA_Malaysia/status/1618060003017097216,Retweet
rey_maulana25,rey_maulana25,1618069396228034561,2023-01-25 09:13:00,"RT @BadmintonLive1: Leo/Daniel juga ke R16 

Tp sayang di R16 harus melawan The Daddies!!

#IndonesiaMasters2023 #DIM2023 https://t.co/KzZo…",https://twitter.com/rey_maulana25/status/1618069396228034561,BadmintonLive1,BadmintonLive1,https://twitter.com/BadmintonLive1/status/1617887046798049287,Retweet
NieSide27,NieSide27,1618069656572690435,2023-01-25 09:14:03,"RT @BadmintonLive1: Rewatch #IndonesiaMasters2023 

DAY 1 - R32

Minions &gt;&gt; https://t.co/TX8Hy2fUkt
Pram/Yere vs Fajar/Rian &gt;&gt; https://t.co…",https://twitter.com/NieSide27/status/1618069656572690435,BadmintonLive1,BadmintonLive1,https://twitter.com/BadmintonLive1/status/1617910772402880514,Retweet
dheayuliani97,dheayuliani97,1618069745470935047,2023-01-25 09:14:24,"RT @bhulukhuduktv: #IndonesiaMasters2023 Day 2-R32
👇
- https://t.co/jQZClAscXz
- https://t.co/h3ovu75cSA (laptop/pc)

Untuk PC/laptop, haru…",https://twitter.com/dheayuliani97/status/1618069745470935047,bhulukhuduktv,bhulukhuduktv,https://twitter.com/bhulukhuduktv/status/1618053742628339713,Retweet
goodmintonfinly,goodmintonfinly,1618069969249665027,2023-01-25 09:15:17,"RT @BA_Malaysia: RESULTS: #IndonesiaMasters2023   

R32

#MAS🇲🇾 Aaron Chia-Soh Wooi Yik(4) def. #MAS🇲🇾 Boon Xin Yuan-Wong Tien Ci  21-14 21…",https://twitter.com/goodmintonfinly/status/1618069969249665027,BA_Malaysia,BA_Malaysia,https://twitter.com/BA_Malaysia/status/1618060003017097216,Retweet
Fna_jckn,Fna_jckn,1618070541117816835,2023-01-25 09:17:33,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/Fna_jckn/status/1618070541117816835,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
defresaaa,defresaaa,1618070684617551873,2023-01-25 09:18:08,"RT @BA_Malaysia: RESULTS: #IndonesiaMasters2023   

R32

#MAS🇲🇾 Aaron Chia-Soh Wooi Yik(4) def. #MAS🇲🇾 Boon Xin Yuan-Wong Tien Ci  21-14 21…",https://twitter.com/defresaaa/status/1618070684617551873,BA_Malaysia,BA_Malaysia,https://twitter.com/BA_Malaysia/status/1618060003017097216,Retweet
times_error,times_error,1618070942214660096,2023-01-25 09:19:09,"RT @bhulukhuduktv: #IndonesiaMasters2023 Day 2-R32
👇
- https://t.co/jQZClAscXz
- https://t.co/h3ovu75cSA (laptop/pc)

Untuk PC/laptop, haru…",https://twitter.com/times_error/status/1618070942214660096,bhulukhuduktv,bhulukhuduktv,https://twitter.com/bhulukhuduktv/status/1618053742628339713,Retweet
nhhhahaha,nhhhahaha,1618071085249081344,2023-01-25 09:19:43,"RT @BA_Malaysia: RESULTS: #IndonesiaMasters2023   

R32

#MAS🇲🇾 Aaron Chia-Soh Wooi Yik(4) def. #MAS🇲🇾 Boon Xin Yuan-Wong Tien Ci  21-14 21…",https://twitter.com/nhhhahaha/status/1618071085249081344,BA_Malaysia,BA_Malaysia,https://twitter.com/BA_Malaysia/status/1618060003017097216,Retweet
exactlyseavey,exactlyseavey,1618071214685323264,2023-01-25 09:20:14,"RT @BadmintonLive1: Rewatch #IndonesiaMasters2023 

DAY 1 - R32

Minions &gt;&gt; https://t.co/TX8Hy2fUkt
Pram/Yere vs Fajar/Rian &gt;&gt; https://t.co…",https://twitter.com/exactlyseavey/status/1618071214685323264,BadmintonLive1,BadmintonLive1,https://twitter.com/BadmintonLive1/status/1617910772402880514,Retweet
bdm_ntn,bdm_ntn,1618071531485278210,2023-01-25 09:21:30,"RT @BA_Malaysia: RESULTS: #IndonesiaMasters2023   

R32

#MAS🇲🇾 Aaron Chia-Soh Wooi Yik(4) def. #MAS🇲🇾 Boon Xin Yuan-Wong Tien Ci  21-14 21…",https://twitter.com/bdm_ntn/status/1618071531485278210,BA_Malaysia,BA_Malaysia,https://twitter.com/BA_Malaysia/status/1618060003017097216,Retweet
piaaahyun_,piaaahyun_,1618071760901124098,2023-01-25 09:22:24,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/piaaahyun_/status/1618071760901124098,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
asmatirah,asmatirah,1618071773630853122,2023-01-25 09:22:27,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/asmatirah/status/1618071773630853122,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
piaaahyun_,piaaahyun_,1618072213697228802,2023-01-25 09:24:12,"RT @craigansibin: Nak react apa ni? 

#IndonesiaMasters2023 #DIM2023 https://t.co/vmhxsgNjYT",https://twitter.com/piaaahyun_/status/1618072213697228802,craigansibin,craigansibin,https://twitter.com/craigansibin/status/1617874779461287940,Retweet
rfdhzq_,rfdhzq_,1618072378420125701,2023-01-25 09:24:52,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/rfdhzq_/status/1618072378420125701,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
